"PersonID","Earnings","EarningsYear","JobID","StillWorking"
"3765","88118","2015","JOB3_5","no"
"3765","206398","2019","JOB5_17","no"
"3765","146495","2015","JOB8_5","no"
"3766","121375","2011","JOB7_11","no"
"3766","173162","2017","JOB2_17","no"
"3767","265616","2010","JOB4_3","yes"
"3767","168539","2011","JOB7_3","no"
"3767","105454","2015","JOB4_3","no"
"3767","272818","2022","JOB4_3","no"
"3767","342134","2022","JOB5_11","no"
"3767","253014","2013","JOB1_4","no"
"3768","116892","2010","JOB3_6","yes"
"3768","441063","2010","JOB5_9","no"
"3768","134872","2015","JOB3_6","no"
"3769","156078","2014","JOB8_5","no"
"3769","221428","2014","JOB2_1","no"
"3769","441063","2019","JOB1_1","no"
"3770","94272","2015","JOB6_15","no"
"3770","62103","2015","JOB8_15","no"
"3770","205788","2019","JOB3_14","no"
"3770","205788","2017","JOB5_12","no"
"3771","251767","2015","JOB7_4","no"
"3771","108253","2010","JOB3_4","no"
"3771","254142","2012","JOB3_4","no"
"3771","357464","2015","JOB2_18","no"
"3771","240445","2021","JOB6_2","no"
"3772","232141","2014","JOB2_10","no"
"3772","428557","2016","JOB8_10","no"
"3772","254142","2021","JOB8_10","no"
"3772","63035","2010","JOB1_10","no"
"3773","391547","2012","JOB3_3","no"
"3773","250114","2012","JOB6_11","no"
"3774","251490","2020","JOB4_17","no"
"3774","434735","2019","JOB5_1","no"
"3774","379722","2013","JOB2_3","no"
"3775","160671","2016","JOB3","no"
"3775","71040","2011","JOB5","no"
"3775","406476","2013","JOB6","no"
"3775","100718","2011","JOB4","no"
"3775","342134","2022","JOB8","no"
"3775","51333","2016","JOB8","no"
"3775","49652","2019","JOB2","no"
"3776","175123","2012","JOB2_2","yes"
"3776","415903","2016","JOB1_3","no"
"3776","194101","2017","JOB2_2","no"
"3776","94272","2021","JOB7_15","no"
"3777","392377","2010","JOB3_10","yes"
"3777","370142","2016","JOB1_13","no"
"3778","266358","2011","JOB8_6","no"
"3778","357974","2016","JOB7_5","no"
"3778","328828","2019","JOB1_13","no"
"3778","206063","2017","JOB1_13","no"
"3778","428878","2015","JOB6_8","no"
"3779","443306","2018","JOB8_5","no"
"3779","412350","2013","JOB5_17","no"
"3779","194461","2010","JOB2_1","no"
"3779","40018","2020","JOB7_14","no"
"3779","69937","2014","JOB7_14","no"
"3779","448174","2021","JOB4_4","no"
"3779","75500","2017","JOB6_3","no"
"3779","48217","2010","JOB3_5","no"
"3780","304084","2015","JOB8_4","no"
"3780","372276","2022","JOB4_15","no"
"3780","207524","2019","JOB3_4","no"
"3780","105752","2017","JOB5_14","no"
"3781","73568","2015","JOB1_5","no"
"3781","417269","2014","JOB5_14","no"
"3781","286952","2010","JOB5_14","no"
"3781","327700","2016","JOB2_18","no"
"3781","73561","2020","JOB7_4","no"
"3782","255698","2021","JOB5_7","no"
"3782","70985","2011","JOB2_13","no"
"3783","441063","2016","JOB3_14","no"
"3783","217313","2018","JOB4_14","no"
"3783","97336","2010","JOB5_12","no"
"3783","110141","2011","JOB5_12","no"
"3783","289025","2018","JOB1_15","no"
"3784","64255","2016","JOB2_9","no"
"3784","216969","2018","JOB2_9","no"
"3784","141844","2010","JOB8_12","no"
"3784","117847","2011","JOB6_10","no"
"3784","123905","2013","JOB1_6","no"
"3784","360924","2014","JOB2_9","no"
"3785","139864","2016","JOB3_11","no"
"3785","93808","2014","JOB4_10","no"
"3785","372276","2013","JOB1_11","no"
"3785","368074","2013","JOB5_10","no"
"3785","157734","2017","JOB6_13","no"
"3785","235670","2016","JOB6_13","no"
"3785","336840","2014","JOB5_10","no"
"3786","280370","2017","JOB5_2","no"
"3786","334097","2019","JOB4_2","no"
"3786","329183","2017","JOB8_17","no"
"3786","203912","2010","JOB4_2","no"
"3786","168539","2020","JOB4_2","no"
"3786","264233","2018","JOB8_17","no"
"3786","101212","2021","JOB2_4","no"
"3786","341739","2019","JOB1_17","no"
"3786","145190","2011","JOB3_17","no"
"3787","347931","2021","JOB8_3","no"
"3787","147980","2010","JOB7_3","no"
"3787","313222","2019","JOB4_3","no"
"3787","101212","2010","JOB1_4","no"
"3787","103728","2013","JOB6_11","no"
"3787","105454","2018","JOB4_3","no"
"3787","395121","2020","JOB8_3","no"
"3787","116892","2017","JOB7_3","no"
"3787","311557","2022","JOB5_11","no"
"3788","368074","2015","JOB7_6","no"
"3788","139178","2015","JOB6_4","no"
"3788","375338","2011","JOB1_7","no"
"3788","149139","2016","JOB6_4","no"
"3788","43703","2021","JOB3_6","no"
"3788","404727","2020","JOB4_11","no"
"3788","261272","2019","JOB4_11","no"
"3788","163296","2012","JOB4_11","no"
"3788","414020","2010","JOB7_6","no"
"3788","433518","2020","JOB8_8","no"
"3789","385328","2016","JOB3_16","no"
"3789","327129","2017","JOB3_16","no"
"3789","350253","2022","JOB6_14","no"
"3789","327129","2022","JOB7_13","no"
"3789","383369","2020","JOB4_16","no"
"3789","120546","2022","JOB8_14","no"
"3789","345186","2015","JOB7_13","no"
"3789","235670","2013","JOB1_14","no"
"3789","123413","2020","JOB8_14","no"
"3789","303499","2019","JOB5_15","no"
"3790","340163","2013","JOB8_9","yes"
"3790","304084","2020","JOB4_10","no"
"3790","53361","2011","JOB4_10","no"
"3790","417429","2017","JOB3_11","no"
"3790","235670","2015","JOB7_10","no"
"3790","200183","2014","JOB8_9","no"
"3790","318719","2015","JOB1_11","no"
"3790","202418","2022","JOB8_9","no"
"3790","341739","2020","JOB5_10","no"
"3790","432216","2021","JOB7_10","no"
"3791","170035","2011","JOB2_17","no"
"3791","221786","2010","JOB5_18","no"
"3791","126458","2015","JOB8_18","no"
"3791","67726","2012","JOB4_18","no"
"3791","388969","2014","JOB1_16","no"
"3791","202301","2017","JOB1_16","no"
"3791","327673","2021","JOB1_16","no"
"3791","259069","2014","JOB5_18","no"
"3791","414388","2019","JOB3_15","no"
"3791","412350","2016","JOB4_18","no"
"3792","329892","2015","JOB4_15","no"
"3792","193535","2022","JOB5_14","no"
"3792","71040","2010","JOB7_4","no"
"3793","360320","2019","JOB4","no"
"3793","76151","2014","JOB3","no"
"3793","93315","2011","JOB5","no"
"3793","380117","2021","JOB7","no"
"3794","97024","2018","JOB7_6","no"
"3794","224449","2017","JOB4_11","no"
"3795","256991","2021","JOB3_14","no"
"3796","116819","2022","JOB5_11","no"
"3796","193849","2017","JOB5_11","no"
"3796","259069","2014","JOB8_3","no"
"3797","64537","2012","JOB7_3","yes"
"3797","145826","2013","JOB1_4","no"
"3797","141454","2011","JOB3_3","no"
"3797","102974","2014","JOB8_3","no"
"3798","388969","2012","JOB6_8","no"
"3798","78897","2022","JOB4_5","no"
"3798","360924","2014","JOB7_5","no"
"3798","421817","2022","JOB2_7","no"
"3798","223271","2014","JOB1_13","no"
"3798","354575","2018","JOB6_8","no"
"3798","98779","2010","JOB4_5","no"
"3798","257532","2019","JOB1_13","no"
"3798","433518","2012","JOB8_6","no"
"3798","71632","2016","JOB3_10","no"
"3799","327487","2019","JOB5_2","no"
"3799","246244","2015","JOB1_17","no"
"3799","70985","2022","JOB2_4","no"
"3799","446235","2015","JOB4_2","no"
"3799","313236","2010","JOB5_2","no"
"3799","277419","2019","JOB2_4","no"
"3799","350253","2022","JOB5_2","no"
"3800","374261","2012","JOB4_6","yes"
"3800","59695","2020","JOB1_18","no"
"3800","257389","2016","JOB6_17","no"
"3801","380117","2011","JOB6_4","yes"
"3801","193535","2013","JOB5_9","no"
"3801","202466","2013","JOB8_8","no"
"3801","123413","2010","JOB8_8","no"
"3801","102107","2021","JOB7_6","no"
"3801","272818","2016","JOB1_7","no"
"3801","141844","2010","JOB7_6","no"
"3802","340421","2017","JOB7_9","no"
"3802","65378","2012","JOB7_9","no"
"3802","129379","2013","JOB4_8","no"
"3802","315388","2015","JOB7_9","no"
"3802","345186","2014","JOB7_9","no"
"3802","309709","2021","JOB8_1","no"
"3802","207524","2018","JOB5_7","no"
"3802","57274","2011","JOB5_7","no"
"3802","157734","2014","JOB1_9","no"
"3802","75783","2011","JOB4_8","no"
"3803","141844","2010","JOB7_3","yes"
"3803","173377","2020","JOB6_11","no"
"3803","414388","2022","JOB6_11","no"
"3803","154923","2012","JOB6_11","no"
"3803","321683","2013","JOB2_5","no"
"3803","121375","2018","JOB7_3","no"
"3803","195357","2020","JOB2_5","no"
"3804","381068","2018","JOB8_4","yes"
"3804","176357","2012","JOB7_4","no"
"3804","96656","2013","JOB5_14","no"
"3804","206398","2017","JOB6_2","no"
"3804","173377","2015","JOB8_4","no"
"3805","389301","2014","JOB8","no"
"3805","328828","2019","JOB6","no"
"3805","70250","2011","JOB7","no"
"3805","59695","2015","JOB8","no"
"3805","224970","2020","JOB5","no"
"3805","155466","2016","JOB8","no"
"3806","275999","2021","JOB1_1","no"
"3806","421506","2015","JOB1_1","no"
"3806","384334","2018","JOB6_3","no"
"3806","378112","2014","JOB7_14","no"
"3806","401189","2022","JOB1_1","no"
"3806","186502","2011","JOB3_5","no"
"3807","313222","2015","JOB4_12","yes"
"3807","97336","2015","JOB6_9","no"
"3807","105454","2011","JOB6_9","no"
"3807","50556","2018","JOB8_11","no"
"3807","123368","2016","JOB8_11","no"
"3807","373973","2021","JOB6_9","no"
"3807","415711","2010","JOB6_9","no"
"3807","434076","2022","JOB8_11","no"
"3808","340163","2013","JOB1_15","no"
"3808","395121","2010","JOB2_15","no"
"3808","170642","2010","JOB6_15","no"
"3808","223330","2019","JOB6_15","no"
"3808","231990","2011","JOB8_15","no"
"3808","257532","2016","JOB6_15","no"
"3808","327953","2021","JOB3_14","no"
"3808","145190","2020","JOB6_15","no"
"3808","52232","2011","JOB4_14","no"
"3808","177445","2010","JOB3_14","no"
"3809","297573","2013","JOB5_1","yes"
"3809","195034","2020","JOB2_3","no"
"3809","89859","2015","JOB3_2","no"
"3809","254142","2011","JOB3_2","no"
"3810","388969","2010","JOB4_14","no"
"3810","223271","2011","JOB6_15","no"
"3810","170500","2014","JOB5_12","no"
"3810","357464","2012","JOB6_15","no"
"3810","361133","2022","JOB3_14","no"
"3810","160671","2011","JOB8_15","no"
"3810","361904","2021","JOB4_14","no"
"3810","43648","2021","JOB7_16","no"
"3810","107490","2015","JOB3_14","no"
"3810","379756","2016","JOB6_15","no"
"3811","223330","2016","JOB8_7","no"
"3811","322411","2011","JOB1_8","no"
"3811","417429","2016","JOB5_6","no"
"3811","345186","2021","JOB5_6","no"
"3811","151894","2014","JOB7_8","no"
"3811","147980","2012","JOB4_7","no"
"3811","291248","2010","JOB3_8","no"
"3812","194049","2022","JOB8_14","no"
"3812","64537","2022","JOB2_14","no"
"3812","291040","2016","JOB4_16","no"
"3813","194193","2012","JOB1_7","no"
"3813","290836","2011","JOB7_6","no"
"3813","53361","2011","JOB3_6","no"
"3813","234854","2020","JOB3_6","no"
"3813","290836","2015","JOB1_7","no"
"3813","417269","2013","JOB7_6","no"
"3813","73337","2013","JOB5_9","no"
"3813","292625","2019","JOB6_4","no"
"3814","134092","2020","JOB1_2","yes"
"3814","281927","2014","JOB1_2","no"
"3814","336731","2019","JOB2_11","no"
"3814","145190","2017","JOB3_13","no"
"3815","321122","2011","JOB5_16","no"
"3815","216969","2014","JOB4_12","no"
"3815","186502","2014","JOB2_11","no"
"3815","250114","2013","JOB6_9","no"
"3815","43648","2017","JOB5_16","no"
"3815","163296","2014","JOB8_11","no"
"3815","120546","2022","JOB8_11","no"
"3815","292625","2015","JOB1_2","no"
"3815","330595","2012","JOB1_2","no"
"3815","329892","2020","JOB1_2","no"
"3816","118591","2021","JOB6_7","yes"
"3816","154923","2013","JOB4_9","no"
"3816","161836","2022","JOB1_10","no"
"3816","404727","2016","JOB6_7","no"
"3816","75438","2014","JOB2_10","no"
"3816","327129","2010","JOB7_17","no"
"3816","361904","2016","JOB7_17","no"
"3817","339497","2010","JOB1_16","no"
"3817","382016","2011","JOB4_18","no"
"3817","378834","2010","JOB2_17","no"
"3817","365204","2012","JOB8_18","no"
"3817","110141","2017","JOB1_16","no"
"3817","88118","2017","JOB2_17","no"
"3817","312074","2022","JOB3_15","no"
"3818","93808","2013","JOB8_4","no"
"3819","360320","2021","JOB1_9","no"
"3819","109835","2021","JOB3_9","no"
"3819","174121","2022","JOB4_8","no"
"3819","58183","2016","JOB3_9","no"
"3819","334097","2010","JOB5_7","no"
"3819","390928","2017","JOB1_9","no"
"3819","336731","2020","JOB7_9","no"
"3820","126345","2022","JOB7_16","no"
"3820","417269","2011","JOB1_15","no"
"3820","100226","2010","JOB3_14","no"
"3820","257532","2022","JOB8_15","no"
"3820","432053","2020","JOB3_14","no"
"3821","70985","2017","JOB4_2","no"
"3821","411696","2015","JOB2_4","no"
"3821","415711","2019","JOB8_17","no"
"3821","301918","2012","JOB3_17","no"
"3822","67726","2019","JOB6_17","yes"
"3822","261272","2020","JOB2_16","no"
"3822","232141","2020","JOB4_6","no"
"3822","289582","2014","JOB2_16","no"
"3822","300173","2021","JOB6_17","no"
"3822","164443","2014","JOB6_17","no"
"3822","230592","2018","JOB4_6","no"
"3822","112572","2020","JOB1_18","no"
"3822","195030","2020","JOB6_17","no"
"3822","207524","2012","JOB2_16","no"
"3823","200183","2014","JOB3_17","no"
"3824","224449","2020","JOB5","yes"
"3824","200183","2013","JOB7","no"
"3825","351944","2015","JOB7_12","no"
"3825","336840","2021","JOB6_10","no"
"3825","71040","2019","JOB7_12","no"
"3825","61784","2014","JOB7_12","no"
"3825","174121","2015","JOB1_6","no"
"3825","195034","2013","JOB4_13","no"
"3826","120802","2015","JOB6_3","yes"
"3826","176357","2015","JOB2_1","no"
"3826","135437","2018","JOB3_5","no"
"3826","154923","2014","JOB7_14","no"
"3827","86498","2017","JOB2_4","yes"
"3827","345186","2010","JOB6_1","no"
"3828","90248","2022","JOB7","no"
"3828","108253","2011","JOB7","no"
"3828","194049","2016","JOB7","no"
"3828","412350","2012","JOB1","no"
"3828","329183","2013","JOB1","no"
"3828","315051","2021","JOB7","no"
"3829","49817","2019","JOB2_4","yes"
"3829","370566","2021","JOB4_2","no"
"3830","381916","2011","JOB4_6","no"
"3830","315051","2010","JOB5_13","no"
"3830","421817","2012","JOB1_18","no"
"3830","390928","2020","JOB2_16","no"
"3831","292890","2017","JOB8_12","no"
"3831","133121","2020","JOB7_12","no"
"3832","340163","2019","JOB5_12","yes"
"3833","280406","2020","JOB1_14","no"
"3833","318719","2011","JOB7_13","no"
"3833","275347","2012","JOB6_14","no"
"3833","53361","2017","JOB6_14","no"
"3834","146384","2014","JOB4_18","no"
"3834","69937","2022","JOB2_17","no"
"3835","411696","2013","JOB6_14","no"
"3835","170035","2018","JOB7_13","no"
"3835","75500","2019","JOB4_16","no"
"3835","379756","2015","JOB5_15","no"
"3835","237447","2019","JOB2_14","no"
"3835","51333","2018","JOB4_16","no"
"3835","147980","2022","JOB6_14","no"
"3835","382941","2012","JOB7_13","no"
"3836","257532","2016","JOB8_15","no"
"3836","434735","2018","JOB5_12","no"
"3836","181151","2010","JOB8_15","no"
"3836","273089","2022","JOB8_15","no"
"3836","109835","2016","JOB4_14","no"
"3837","257532","2021","JOB3_7","no"
"3837","265616","2010","JOB1_18","no"
"3837","175696","2018","JOB5_13","no"
"3837","376719","2016","JOB8_13","no"
"3837","432053","2014","JOB8_13","no"
"3837","195030","2011","JOB1_18","no"
"3838","265616","2018","JOB7_12","no"
"3838","176988","2015","JOB4_13","no"
"3838","195357","2014","JOB1_6","no"
"3838","370142","2021","JOB5_5","no"
"3838","149139","2011","JOB6_10","no"
"3838","433518","2019","JOB4_13","no"
"3839","200183","2012","JOB5_1","no"
"3839","371372","2018","JOB7_1","no"
"3839","375338","2017","JOB1_12","no"
"3839","44789","2019","JOB1_12","no"
"3839","116892","2017","JOB5_1","no"
"3839","69937","2020","JOB4_17","no"
"3839","102107","2013","JOB6_12","no"
"3839","224329","2014","JOB3_2","no"
"3839","52232","2015","JOB7_1","no"
"3839","440147","2012","JOB8_2","no"
"3840","357974","2014","JOB8_6","yes"
"3840","300173","2012","JOB7_5","no"
"3840","379451","2020","JOB2_7","no"
"3840","415711","2015","JOB3_10","no"
"3840","202301","2010","JOB7_5","no"
"3840","147980","2013","JOB5_4","no"
"3841","61784","2011","JOB4_9","no"
"3841","423369","2020","JOB2_10","no"
"3841","297573","2014","JOB7_17","no"
"3842","292625","2015","JOB6_1","no"
"3842","105752","2019","JOB8_17","no"
"3842","439466","2020","JOB8_17","no"
"3842","173377","2012","JOB7_2","no"
"3843","191219","2018","JOB4_6","no"
"3844","290836","2022","JOB5_4","no"
"3845","304084","2012","JOB3_18","yes"
"3845","423369","2022","JOB5_5","no"
"3845","173855","2021","JOB8_12","no"
"3845","41105","2019","JOB6_10","no"
"3845","351255","2017","JOB7_12","no"
"3845","89859","2015","JOB2_9","no"
"3845","170500","2018","JOB7_12","no"
"3845","48194","2020","JOB2_9","no"
"3845","263609","2015","JOB1_6","no"
"3846","105752","2010","JOB3_12","no"
"3846","123368","2015","JOB3_12","no"
"3846","368874","2020","JOB6_7","no"
"3846","224449","2015","JOB1_10","no"
"3846","411696","2012","JOB7_17","no"
"3846","108253","2012","JOB1_10","no"
"3846","256991","2020","JOB2_10","no"
"3846","105454","2019","JOB2_10","no"
"3846","296388","2018","JOB8_10","no"
"3847","371372","2019","JOB7_11","no"
"3847","94272","2015","JOB1_16","no"
"3847","223330","2021","JOB3_15","no"
"3847","146495","2020","JOB6_18","no"
"3847","415903","2011","JOB5_18","no"
"3847","195357","2016","JOB1_16","no"
"3847","59379","2019","JOB3_15","no"
"3848","270959","2022","JOB7_3","yes"
"3848","334509","2022","JOB2_5","no"
"3849","426703","2019","JOB2_1","no"
"3849","323250","2018","JOB2_1","no"
"3849","190598","2016","JOB8_5","no"
"3849","291248","2017","JOB4_4","no"
"3849","147980","2019","JOB8_5","no"
"3850","44789","2012","JOB8","yes"
"3850","170642","2015","JOB3","no"
"3850","389960","2015","JOB7","no"
"3850","65378","2014","JOB3","no"
"3851","194052","2015","JOB8_17","yes"
"3851","100226","2010","JOB8_17","no"
"3851","361904","2017","JOB7_2","no"
"3851","308364","2011","JOB7_2","no"
"3851","417269","2019","JOB7_2","no"
"3851","93808","2018","JOB2_4","no"
"3851","339497","2017","JOB3_17","no"
"3851","165496","2010","JOB1_17","no"
"3851","252755","2012","JOB2_4","no"
"3852","330595","2022","JOB4_1","no"
"3852","328943","2021","JOB8_16","no"
"3852","173084","2015","JOB8_16","no"
"3853","355400","2019","JOB8_3","no"
"3853","91168","2011","JOB3_3","no"
"3854","75500","2016","JOB3_5","no"
"3854","394124","2010","JOB3_5","no"
"3854","316892","2012","JOB2_1","no"
"3854","395121","2017","JOB8_5","no"
"3854","51741","2016","JOB2_1","no"
"3855","327673","2020","JOB2_14","no"
"3855","412350","2014","JOB3_16","no"
"3855","390928","2017","JOB5_15","no"
"3855","74104","2021","JOB3_16","no"
"3855","446451","2021","JOB5_15","no"
"3855","91168","2013","JOB8_14","no"
"3855","194612","2010","JOB2_14","no"
"3855","394124","2012","JOB1_14","no"
"3855","288123","2022","JOB1_14","no"
"3856","383369","2017","JOB7_14","no"
"3856","194052","2020","JOB4_4","no"
"3856","73561","2022","JOB4_4","no"
"3856","221531","2014","JOB6_3","no"
"3856","176988","2019","JOB8_5","no"
"3856","173855","2019","JOB5_17","no"
"3857","313236","2014","JOB4_8","yes"
"3858","357336","2022","JOB5_3","no"
"3859","354575","2016","JOB4_12","no"
"3859","49480","2017","JOB4_12","no"
"3859","334097","2022","JOB5_16","no"
"3859","254142","2011","JOB7_18","no"
"3859","40739","2012","JOB7_18","no"
"3859","327334","2021","JOB7_18","no"
"3859","231990","2020","JOB6_9","no"
"3860","73568","2021","JOB3_2","no"
"3860","61784","2016","JOB1_12","no"
"3860","213812","2010","JOB2_3","no"
"3861","270959","2014","JOB1","no"
"3861","82740","2015","JOB5","no"
"3861","174121","2014","JOB3","no"
"3861","224970","2021","JOB6","no"
"3861","194612","2018","JOB3","no"
"3861","194049","2010","JOB5","no"
"3862","294619","2015","JOB6_4","no"
"3862","381171","2011","JOB2_12","no"
"3862","301918","2014","JOB2_12","no"
"3862","58276","2015","JOB1_7","no"
"3862","105752","2018","JOB3_6","no"
"3862","297573","2012","JOB2_12","no"
"3862","88118","2010","JOB8_8","no"
"3863","119097","2014","JOB6_13","yes"
"3863","252755","2014","JOB2_8","no"
"3863","315388","2019","JOB6_13","no"
"3863","261442","2020","JOB6_13","no"
"3863","381916","2019","JOB8_9","no"
"3863","214250","2016","JOB5_10","no"
"3863","446420","2022","JOB6_13","no"
"3863","265616","2015","JOB6_13","no"
"3863","296388","2010","JOB8_9","no"
"3863","320473","2016","JOB8_9","no"
"3864","176988","2011","JOB4_13","yes"
"3864","194193","2015","JOB8_12","no"
"3864","165496","2016","JOB4_13","no"
"3864","173084","2011","JOB6_10","no"
"3864","398492","2014","JOB3_18","no"
"3864","370142","2014","JOB2_9","no"
"3865","251767","2022","JOB3_1","no"
"3865","431471","2020","JOB8_16","no"
"3865","275347","2021","JOB7_15","no"
"3865","368874","2022","JOB2_2","no"
"3865","129379","2010","JOB6_16","no"
"3865","103728","2010","JOB2_2","no"
"3865","146495","2017","JOB4_1","no"
"3865","89859","2012","JOB3_1","no"
"3865","231990","2022","JOB5_3","no"
"3866","222829","2014","JOB2_1","yes"
"3866","94272","2014","JOB7_14","no"
"3866","432053","2021","JOB6_3","no"
"3866","64537","2021","JOB5_17","no"
"3866","357336","2020","JOB5_17","no"
"3866","381068","2022","JOB8_5","no"
"3867","194049","2012","JOB5_18","no"
"3867","175696","2010","JOB4_18","no"
"3867","357464","2021","JOB3_15","no"
"3867","322411","2019","JOB7_11","no"
"3867","304084","2014","JOB7_11","no"
"3867","426554","2016","JOB4_18","no"
"3867","328943","2015","JOB3_15","no"
"3867","100718","2016","JOB5_18","no"
"3867","64006","2017","JOB3_15","no"
"3867","215295","2020","JOB1_16","no"
"3868","300173","2017","JOB8_18","yes"
"3868","347931","2016","JOB2_17","no"
"3868","256309","2019","JOB5_18","no"
"3869","97024","2015","JOB5_18","no"
"3869","207524","2018","JOB7_11","no"
"3869","352366","2019","JOB4_18","no"
"3869","411696","2022","JOB1_16","no"
"3869","147980","2011","JOB5_18","no"
"3870","365851","2011","JOB6_4","yes"
"3870","269051","2020","JOB3_6","no"
"3870","48194","2022","JOB4_11","no"
"3870","261442","2016","JOB4_11","no"
"3870","417429","2014","JOB6_4","no"
"3870","444208","2012","JOB5_9","no"
"3871","328828","2020","JOB6_17","yes"
"3871","182222","2019","JOB5_13","no"
"3871","43703","2020","JOB2_16","no"
"3872","309709","2021","JOB5_17","no"
"3872","327334","2015","JOB6_3","no"
"3873","160671","2011","JOB8_1","no"
"3873","261272","2011","JOB3_9","no"
"3873","70250","2020","JOB8_1","no"
"3873","365204","2018","JOB3_9","no"
"3873","195034","2021","JOB4_8","no"
"3873","52304","2015","JOB5_7","no"
"3873","70985","2012","JOB6_6","no"
"3874","389301","2018","JOB8_1","yes"
"3874","287493","2010","JOB4_8","no"
"3874","108217","2022","JOB7_9","no"
"3874","291248","2014","JOB3_9","no"
"3875","339497","2011","JOB6_14","no"
"3875","272138","2016","JOB6_14","no"
"3875","357974","2010","JOB7_13","no"
"3875","448174","2021","JOB6_14","no"
"3875","231990","2019","JOB2_14","no"
"3875","350253","2017","JOB7_13","no"
"3876","222829","2017","JOB2_17","no"
"3876","57274","2017","JOB7_11","no"
"3876","73337","2016","JOB5_18","no"
"3877","244367","2022","JOB1_12","no"
"3877","59695","2012","JOB3_2","no"
"3878","328828","2010","JOB5_6","yes"
"3878","114513","2021","JOB2_6","no"
"3878","339497","2017","JOB6_5","no"
"3878","431471","2020","JOB3_8","no"
"3878","292625","2010","JOB2_6","no"
"3878","320473","2014","JOB3_8","no"
"3878","167156","2011","JOB3_8","no"
"3878","390928","2012","JOB8_7","no"
"3878","120802","2014","JOB6_5","no"
"3878","102107","2013","JOB5_6","no"
"3879","421817","2017","JOB8_2","yes"
"3879","286648","2020","JOB2_3","no"
"3879","441063","2010","JOB2_3","no"
"3879","357336","2021","JOB4_17","no"
"3880","81074","2016","JOB3_16","no"
"3880","379722","2021","JOB7_13","no"
"3880","419814","2010","JOB1_14","no"
"3880","207524","2018","JOB1_14","no"
"3880","194101","2019","JOB3_16","no"
"3880","251555","2016","JOB6_14","no"
"3880","442499","2014","JOB6_14","no"
"3881","186502","2018","JOB5_16","no"
"3881","265281","2015","JOB3_13","no"
"3881","398610","2020","JOB8_11","no"
"3881","252755","2016","JOB7_18","no"
"3881","348806","2014","JOB3_13","no"
"3881","170642","2017","JOB2_11","no"
"3881","193535","2015","JOB5_16","no"
"3881","227425","2012","JOB5_16","no"
"3881","288123","2022","JOB3_13","no"
"3882","83991","2018","JOB1_7","no"
"3883","76151","2015","JOB6_5","no"
"3883","392489","2016","JOB3_8","no"
"3883","194101","2014","JOB5_6","no"
"3883","336840","2016","JOB7_8","no"
"3883","86498","2011","JOB5_6","no"
"3883","198708","2020","JOB5_6","no"
"3883","321683","2015","JOB7_8","no"
"3883","126458","2015","JOB8_7","no"
"3884","370566","2020","JOB3_16","no"
"3884","50556","2013","JOB8_14","no"
"3884","308364","2010","JOB3_16","no"
"3884","108217","2016","JOB4_16","no"
"3884","274581","2018","JOB3_16","no"
"3884","72977","2021","JOB7_13","no"
"3884","325935","2021","JOB4_16","no"
"3884","392377","2021","JOB5_15","no"
"3885","297573","2015","JOB5_5","no"
"3885","74137","2016","JOB3_18","no"
"3885","221428","2021","JOB3_18","no"
"3885","90248","2022","JOB8_12","no"
"3885","264233","2022","JOB3_18","no"
"3885","342134","2019","JOB8_12","no"
"3886","231990","2020","JOB5_2","no"
"3886","167156","2014","JOB1_17","no"
"3886","230592","2022","JOB2_4","no"
"3887","370142","2020","JOB3_3","yes"
"3887","52232","2017","JOB6_11","no"
"3888","385328","2020","JOB4_10","yes"
"3889","415903","2010","JOB7","no"
"3889","206398","2013","JOB6","no"
"3889","439466","2019","JOB6","no"
"3889","197475","2010","JOB2","no"
"3889","203912","2022","JOB7","no"
"3889","202466","2015","JOB2","no"
"3889","291040","2010","JOB1","no"
"3889","312751","2015","JOB3","no"
"3889","126345","2015","JOB4","no"
"3889","233763","2013","JOB2","no"
"3890","257094","2012","JOB2_1","no"
"3890","378834","2015","JOB6_3","no"
"3890","312074","2022","JOB4_4","no"
"3890","52304","2012","JOB6_3","no"
"3890","438102","2018","JOB2_1","no"
"3890","183825","2015","JOB7_14","no"
"3890","342921","2019","JOB2_1","no"
"3891","175123","2020","JOB6_15","no"
"3891","261442","2013","JOB7_16","no"
"3891","150726","2017","JOB4_14","no"
"3891","256309","2010","JOB5_12","no"
"3891","112572","2019","JOB7_16","no"
"3891","73337","2018","JOB3_14","no"
"3891","68860","2017","JOB2_15","no"
"3891","177445","2021","JOB5_12","no"
"3891","357974","2017","JOB1_15","no"
"3892","141672","2013","JOB4_14","no"
"3892","181151","2014","JOB5_12","no"
"3892","184289","2014","JOB4_14","no"
"3892","306538","2012","JOB6_15","no"
"3892","57274","2019","JOB8_15","no"
"3892","297573","2017","JOB2_15","no"
"3892","336840","2019","JOB3_14","no"
"3892","342921","2010","JOB5_12","no"
"3892","70985","2010","JOB2_15","no"
"3892","327673","2011","JOB1_15","no"
"3893","400875","2013","JOB1_4","yes"
"3893","72977","2021","JOB6_11","no"
"3893","145190","2021","JOB7_3","no"
"3893","173162","2022","JOB7_3","no"
"3893","118591","2020","JOB8_3","no"
"3893","145190","2016","JOB4_3","no"
"3893","443306","2010","JOB8_3","no"
"3894","44789","2015","JOB1_17","yes"
"3894","120546","2016","JOB1_17","no"
"3895","421817","2015","JOB5_5","yes"
"3895","195034","2013","JOB1_6","no"
"3895","132320","2017","JOB6_10","no"
