"PersonID","Earnings","EarningsYear","JobID","StillWorking"
"721","117030","2015","JOB7_4","no"
"721","114037","2010","JOB6_8","no"
"722","188342","2010","JOB3_10","yes"
"722","157255","2018","JOB2_16","no"
"723","298549","2012","JOB6_5","no"
"724","212615","2020","JOB6_12","no"
"725","43718","2013","JOB7_4","no"
"725","408075","2014","JOB4","no"
"725","89615","2018","JOB3_9","no"
"725","164998","2017","JOB3_9","no"
"725","92389","2013","JOB5","no"
"726","50321","2021","JOB2_2","no"
"726","179896","2019","JOB2_2","no"
"726","203345","2010","JOB6_1","no"
"726","273769","2012","JOB2_2","no"
"726","236649","2013","JOB3","no"
"727","409739","2022","JOB4","no"
"727","80252","2019","JOB1","no"
"727","136860","2014","JOB8_7","no"
"728","188342","2020","JOB6_4","no"
"728","179914","2022","JOB1_10","no"
"728","351027","2018","JOB5_7","no"
"728","295875","2017","JOB3_2","no"
"728","168629","2021","JOB1_10","no"
"729","445749","2022","JOB3_11","no"
"730","362644","2013","JOB1_6","yes"
"730","225547","2013","JOB2_12","no"
"730","157255","2020","JOB6_3","no"
"731","193028","2017","JOB3_10","yes"
"731","291336","2014","JOB3_10","no"
"731","311852","2014","JOB6_7","no"
"731","191908","2016","JOB4_9","no"
"731","293345","2019","JOB6_7","no"
"732","140396","2016","JOB8_4","no"
"732","114713","2015","JOB8_4","no"
"732","183022","2014","JOB1_3","no"
"733","444825","2010","JOB1_3","no"
"733","420409","2018","JOB2_5","no"
"734","135855","2022","JOB6_2","no"
"734","411771","2014","JOB1_15","no"
"735","63674","2012","JOB3_14","no"
"735","98607","2012","JOB8_13","no"
"735","404614","2014","JOB5_15","no"
"735","380584","2021","JOB6_2","no"
"736","247391","2013","JOB2_6","no"
"736","296048","2022","JOB1_9","no"
"736","107292","2012","JOB7_10","no"
"736","335565","2014","JOB7_10","no"
"737","168579","2022","JOB3_14","no"
"737","162299","2015","JOB1_15","no"
"737","449186","2020","JOB3_14","no"
"737","441249","2013","JOB1_15","no"
"737","74787","2014","JOB7_15","no"
"738","222434","2014","JOB4_10","no"
"738","275731","2019","JOB8","no"
"739","178541","2022","JOB1_9","yes"
"739","255801","2018","JOB4_7","no"
"740","53896","2018","JOB7_15","no"
"740","338619","2016","JOB5_15","no"
"740","132122","2021","JOB1_15","no"
"740","165840","2019","JOB5_15","no"
"740","397670","2015","JOB8_13","no"
"741","406002","2012","JOB8","yes"
"742","265265","2010","JOB5_7","no"
"742","273340","2013","JOB7_5","no"
"742","338619","2021","JOB2_4","no"
"742","240928","2018","JOB2_4","no"
"743","223998","2010","JOB8_11","no"
"743","168214","2016","JOB5_1","no"
"743","257277","2011","JOB7_3","no"
"744","235889","2010","JOB3_6","no"
"745","398236","2013","JOB4_18","yes"
"745","363637","2013","JOB2_14","no"
"745","245667","2018","JOB3_16","no"
"745","358069","2017","JOB1_17","no"
"745","52664","2017","JOB5_14","no"
"746","128188","2021","JOB4_14","no"
"747","138314","2011","JOB7_5","no"
"747","238462","2013","JOB1_10","no"
"747","121448","2010","JOB7_5","no"
"747","68586","2015","JOB6_4","no"
"748","382627","2016","JOB4_9","no"
"748","418636","2022","JOB5_6","no"
"748","428704","2013","JOB4_9","no"
"748","242235","2014","JOB5_6","no"
"748","321492","2021","JOB6_7","no"
"749","71096","2010","JOB1","yes"
"749","332994","2021","JOB2_10","no"
"749","387991","2013","JOB1","no"
"749","183022","2010","JOB2_10","no"
"750","130288","2019","JOB5_14","no"
"751","220324","2020","JOB6_2","no"
"751","67667","2014","JOB1_15","no"
"751","285677","2020","JOB4_17","no"
"751","386631","2021","JOB2_18","no"
"751","175429","2013","JOB1_15","no"
"752","179914","2019","JOB1_16","no"
"753","383219","2012","JOB4_6","no"
"754","228851","2017","JOB1_9","yes"
"754","96203","2015","JOB8_5","no"
"754","165840","2016","JOB3_4","no"
"755","317813","2021","JOB4_3","no"
"755","239596","2022","JOB8_3","no"
"756","411983","2014","JOB7_14","no"
"756","444825","2013","JOB6_1","no"
"756","449186","2018","JOB7_14","no"
"757","154190","2022","JOB4_6","yes"
"757","295875","2015","JOB6_16","no"
"757","142735","2011","JOB1_13","no"
"757","90823","2010","JOB1_13","no"
"757","69884","2021","JOB2_8","no"
"758","131911","2014","JOB6_7","no"
"759","382627","2010","JOB8_4","no"
"760","141692","2020","JOB5_4","no"
"761","317086","2021","JOB4_12","no"
"761","169640","2020","JOB2_15","no"
"761","342740","2019","JOB4_12","no"
"761","210033","2011","JOB4_12","no"
"762","322788","2017","JOB3_10","no"
"762","245667","2019","JOB3_10","no"
"763","233460","2020","JOB5_17","no"
"763","322788","2015","JOB5_17","no"
"763","267744","2010","JOB7_8","no"
"763","178413","2016","JOB6_6","no"
"763","236649","2018","JOB2_13","no"
"764","386631","2012","JOB5","yes"
"765","186456","2015","JOB6_2","no"
"765","255801","2011","JOB7_15","no"
"765","98607","2011","JOB8_13","no"
"765","165840","2017","JOB6_2","no"
"765","138314","2020","JOB5_15","no"
"766","142735","2017","JOB2_12","no"
"766","168214","2014","JOB7_2","no"
"767","355977","2010","JOB4_4","no"
"767","141692","2019","JOB4_4","no"
"768","336232","2011","JOB5_10","no"
"769","424865","2013","JOB3_18","no"
"769","50136","2021","JOB8_14","no"
"769","131399","2014","JOB2_17","no"
"770","360629","2022","JOB7_7","no"
"770","430967","2019","JOB8_8","no"
"770","348293","2010","JOB4_9","no"
"770","404497","2020","JOB7_7","no"
"770","242235","2014","JOB6_7","no"
"771","304070","2016","JOB8_16","no"
"771","103153","2018","JOB2_13","no"
"772","164156","2014","JOB6_17","no"
"773","131911","2021","JOB3_11","yes"
"773","273558","2013","JOB6_5","no"
"773","43718","2018","JOB7_1","no"
"773","224451","2016","JOB5_4","no"
"774","53382","2017","JOB6_2","yes"
"775","355977","2017","JOB6_16","no"
"775","216532","2022","JOB8_10","no"
"776","203459","2014","JOB5_3","yes"
"776","127759","2011","JOB5_3","no"
"776","391611","2014","JOB1_13","no"
"776","235208","2021","JOB1_13","no"
"776","98322","2013","JOB4_6","no"
"777","392656","2017","JOB5_16","no"
"777","142788","2010","JOB6_1","no"
"777","165847","2021","JOB1_4","no"
"777","449390","2018","JOB6_1","no"
"777","444825","2022","JOB6_1","no"
"778","251170","2010","JOB2_16","no"
"778","408236","2010","JOB4_9","no"
"779","399144","2013","JOB2_14","no"
"779","326892","2017","JOB8_15","no"
"780","220472","2020","JOB7_1","no"
"780","260892","2019","JOB2_9","no"
"780","214392","2017","JOB5_4","no"
"780","449186","2022","JOB3_11","no"
"780","62125","2017","JOB6_5","no"
"781","274343","2020","JOB1_8","yes"
"781","428901","2012","JOB8_12","no"
"781","233460","2016","JOB3_8","no"
"782","436940","2022","JOB3_12","yes"
"782","381764","2019","JOB3_12","no"
"782","105853","2010","JOB1_18","no"
"782","220702","2020","JOB6_6","no"
"783","96394","2010","JOB6_12","no"
"783","333134","2016","JOB3_6","no"
"783","221568","2021","JOB8_4","no"
"784","142735","2016","JOB6_15","yes"
"785","143059","2013","JOB8_7","yes"
"785","74787","2015","JOB1","no"
"786","430667","2018","JOB2_2","no"
"786","119563","2021","JOB3","no"
"787","304070","2018","JOB4_5","no"
"787","169640","2013","JOB3_6","no"
"787","240928","2011","JOB7","no"
"787","399144","2017","JOB8_4","no"
"788","336477","2018","JOB8_5","no"
"788","255885","2015","JOB2_6","no"
"788","169640","2012","JOB8_5","no"
"788","235208","2014","JOB1_9","no"
"789","235712","2022","JOB7_7","no"
"790","178917","2015","JOB1_17","no"
"790","220324","2021","JOB6_13","no"
"790","195971","2022","JOB8_15","no"
"790","98322","2014","JOB1_17","no"
"790","205956","2021","JOB4_18","no"
"791","142735","2016","JOB8_17","yes"
"792","194827","2021","JOB6_15","no"
"792","228851","2019","JOB6_15","no"
"792","219300","2014","JOB7_3","no"
"793","235860","2015","JOB6_7","no"
"793","94600","2015","JOB7_7","no"
"793","268825","2021","JOB2_16","no"
"794","156137","2022","JOB6_8","no"
"794","354858","2014","JOB3_9","no"
"794","132122","2010","JOB7_4","no"
"794","429751","2015","JOB2_10","no"
"794","408236","2022","JOB4","no"
"795","345930","2012","JOB2_9","no"
"795","338663","2014","JOB6_5","no"
"795","70318","2020","JOB4_11","no"
"795","236649","2013","JOB6_5","no"
"796","420409","2017","JOB8_9","no"
"797","270676","2020","JOB3_14","no"
"797","384104","2016","JOB8_13","no"
"797","384826","2017","JOB5_15","no"
"797","47903","2016","JOB5_15","no"
"797","404239","2015","JOB3_14","no"
"798","225547","2013","JOB7_8","no"
"798","68668","2018","JOB5_17","no"
"798","336232","2011","JOB6_6","no"
"799","99159","2013","JOB5_17","yes"
"799","81856","2018","JOB3_12","no"
"800","255885","2017","JOB2_10","yes"
"800","348293","2014","JOB7_4","no"
"801","208127","2010","JOB8_13","yes"
"801","277636","2019","JOB6_2","no"
"802","168214","2022","JOB6_15","yes"
"803","327575","2020","JOB8_2","no"
"803","94600","2021","JOB1_2","no"
"803","99487","2012","JOB3_17","no"
"804","362640","2022","JOB8_17","no"
"804","220472","2017","JOB4_11","no"
"804","307746","2019","JOB3_11","no"
"805","231223","2012","JOB6_6","no"
"806","139122","2021","JOB4_2","no"
"806","345930","2019","JOB6_18","no"
"806","253023","2020","JOB3_17","no"
"806","255424","2022","JOB4_2","no"
"806","159585","2014","JOB1_2","no"
"807","247440","2016","JOB5_6","no"
"807","343489","2012","JOB5_6","no"
"807","260892","2013","JOB4_9","no"
"807","114375","2020","JOB4_9","no"
"808","430900","2011","JOB8_9","no"
"808","51269","2017","JOB8_9","no"
"808","398236","2020","JOB1_6","no"
"808","164156","2012","JOB2_12","no"
"808","386700","2016","JOB2_12","no"
"809","203345","2020","JOB2_16","no"
"809","362531","2010","JOB5_6","no"
"809","168579","2011","JOB3_10","no"
"809","220472","2014","JOB8_8","no"
"810","335565","2020","JOB8_12","yes"
"810","404668","2019","JOB7_18","no"
"811","364450","2022","JOB8_11","no"
"811","260292","2010","JOB2_1","no"
"812","362644","2011","JOB7_10","yes"
"812","221203","2021","JOB2_6","no"
"812","428901","2015","JOB8_5","no"
"812","368607","2010","JOB1_9","no"
"812","420409","2014","JOB7_10","no"
"813","214392","2022","JOB1_3","no"
"813","151449","2018","JOB6_12","no"
"813","268672","2011","JOB2_5","no"
"814","336731","2011","JOB4_9","no"
"814","205446","2010","JOB1_7","no"
"814","167454","2010","JOB5_6","no"
"815","332609","2014","JOB6_6","no"
"815","131643","2012","JOB6_6","no"
"815","191908","2019","JOB1_18","no"
"815","222434","2018","JOB1_18","no"
"815","234813","2011","JOB7_8","no"
"816","46049","2015","JOB3","no"
"817","256030","2010","JOB1_11","no"
"817","224451","2021","JOB5_11","no"
"817","433727","2022","JOB7_12","no"
"817","438427","2020","JOB8","no"
"817","314066","2022","JOB5_11","no"
"818","297665","2021","JOB6_2","no"
"818","53382","2015","JOB8_13","no"
"819","386490","2011","JOB6_3","yes"
"819","195837","2010","JOB8_9","no"
"819","46049","2016","JOB6_3","no"
"820","212615","2018","JOB4_4","no"
"820","444825","2013","JOB5_1","no"
"820","317086","2021","JOB4_4","no"
"820","127421","2020","JOB6_15","no"
"821","352465","2011","JOB2_2","no"
"822","46049","2013","JOB2_1","yes"
"822","351027","2014","JOB4_4","no"
"822","87905","2022","JOB8_11","no"
"823","56397","2015","JOB2","no"
"824","161723","2017","JOB7","yes"
"824","210920","2021","JOB4_5","no"
"824","267744","2018","JOB6_12","no"
"824","309994","2012","JOB5_13","no"
"825","430667","2012","JOB5_1","no"
"825","248138","2019","JOB2_1","no"
"826","156164","2021","JOB4_2","yes"
"826","388607","2020","JOB2_3","no"
"827","348293","2013","JOB4_5","no"
"827","372521","2017","JOB8_4","no"
"827","203459","2017","JOB6_12","no"
"827","276406","2021","JOB6_12","no"
"828","260892","2014","JOB4_13","no"
"828","335565","2012","JOB4_13","no"
"828","404497","2015","JOB1_14","no"
"829","388866","2017","JOB5_5","no"
"829","98112","2014","JOB2_6","no"
"829","150678","2013","JOB8_5","no"
"829","420409","2016","JOB7_10","no"
"829","195971","2015","JOB1_9","no"
"830","203345","2013","JOB2_3","no"
"830","51958","2019","JOB6_18","no"
"831","142735","2018","JOB8_6","no"
"831","338850","2022","JOB8_6","no"
"831","228851","2021","JOB6_9","no"
"832","362640","2013","JOB3_7","no"
"833","212819","2019","JOB2_6","no"
"833","67667","2014","JOB6_10","no"
"833","67667","2017","JOB4_7","no"
"833","157255","2012","JOB7_10","no"
"834","156164","2016","JOB2_10","no"
"834","383219","2016","JOB5","no"
"834","424865","2012","JOB8_7","no"
"834","273112","2016","JOB4","no"
"835","85940","2022","JOB7_8","yes"
"835","156164","2021","JOB7_8","no"
"835","260292","2017","JOB7_8","no"
"835","71096","2013","JOB6_6","no"
"836","304278","2020","JOB2_4","yes"
"836","56397","2022","JOB5_7","no"
"837","299854","2022","JOB5_14","no"
"838","251170","2013","JOB5_16","no"
"838","189086","2016","JOB8_1","no"
"838","278290","2011","JOB7_14","no"
"838","111500","2016","JOB7_14","no"
"838","314066","2016","JOB5_16","no"
"839","148964","2010","JOB7_3","no"
"839","351027","2014","JOB7_3","no"
"839","156137","2014","JOB8_11","no"
"839","135855","2010","JOB2_1","no"
"840","230509","2013","JOB7_7","no"
"841","172656","2011","JOB5_4","no"
"841","386490","2019","JOB5_4","no"
"841","352612","2015","JOB3_11","no"
"841","235902","2014","JOB6_5","no"
"841","51269","2011","JOB1_5","no"
"842","304957","2022","JOB1_6","yes"
"843","164156","2015","JOB5_15","no"
"843","63674","2018","JOB6_2","no"
"843","260892","2018","JOB7_15","no"
"843","127421","2022","JOB8_13","no"
"844","70318","2017","JOB2_4","no"
"844","178541","2019","JOB4_3","no"
"844","433117","2016","JOB2_4","no"
"844","380584","2012","JOB3_2","no"
"845","430967","2014","JOB5_2","no"
"845","60316","2011","JOB6_18","no"
"845","228851","2019","JOB8_2","no"
"846","181739","2021","JOB8_8","no"
"847","336731","2010","JOB3","no"
"847","338023","2013","JOB5_16","no"
"847","412656","2015","JOB4_1","no"
"848","382473","2013","JOB8_14","no"
"848","390205","2021","JOB5_18","no"
"849","421033","2014","JOB3_7","no"
"849","80252","2022","JOB1_6","no"
"849","161447","2015","JOB1_6","no"
"849","211454","2014","JOB6_3","no"
"849","321492","2022","JOB8_9","no"
"850","420697","2020","JOB8_17","no"
"850","413639","2021","JOB1_5","no"
"850","193510","2022","JOB2_9","no"
"850","336739","2014","JOB6_5","no"
"851","42095","2012","JOB3_13","no"
"851","255424","2021","JOB1_12","no"
"852","50321","2013","JOB7_4","no"
"852","156520","2020","JOB7_4","no"
"853","62961","2016","JOB4","yes"
"853","101092","2015","JOB2_10","no"
"853","223998","2013","JOB7_4","no"
"853","50136","2013","JOB8_7","no"
"853","58749","2012","JOB1","no"
"854","429751","2018","JOB7_3","no"
"854","444825","2021","JOB4_4","no"
"854","322788","2014","JOB8_11","no"
"854","149477","2020","JOB2_1","no"
"854","43718","2011","JOB3_5","no"
"855","389558","2016","JOB3_15","no"
"855","253023","2018","JOB6_11","no"
"856","97411","2020","JOB1_1","no"
"856","255885","2019","JOB5_1","no"
"856","259453","2021","JOB3_5","no"
"856","366078","2016","JOB8_11","no"
"856","398236","2013","JOB4_4","no"
"857","135855","2022","JOB3_12","no"
"857","128188","2014","JOB6_6","no"
"858","105853","2017","JOB3_6","no"
"858","240928","2014","JOB4_5","no"
"858","410535","2019","JOB7","no"
"859","404239","2016","JOB2_5","no"
"859","96324","2010","JOB7","no"
"859","292327","2020","JOB4_5","no"
"859","336739","2021","JOB3_6","no"
"859","420675","2015","JOB6_12","no"
"860","360362","2012","JOB3_1","no"
"860","105853","2022","JOB3_1","no"
"860","311691","2021","JOB5_11","no"
"860","418636","2019","JOB1_11","no"
"861","274790","2012","JOB3_2","no"
"861","399144","2017","JOB3_2","no"
"861","154190","2021","JOB6_4","no"
"861","332994","2010","JOB4_3","no"
"861","80252","2015","JOB8_3","no"
"862","333134","2022","JOB4_5","no"
"862","123229","2013","JOB5_13","no"
"862","264261","2012","JOB2_5","no"
"862","372438","2012","JOB8_4","no"
"863","128188","2016","JOB8_16","no"
"863","175522","2021","JOB2_13","no"
"864","424865","2021","JOB1_4","no"
"864","383219","2016","JOB2_2","no"
"864","329294","2011","JOB7_14","no"
"864","270676","2011","JOB2_2","no"
"865","264261","2015","JOB1_10","no"
"865","210920","2011","JOB8_3","no"
"865","352612","2021","JOB7_5","no"
"865","343489","2013","JOB1_10","no"
"865","447586","2020","JOB5_7","no"
"866","391611","2018","JOB7_3","no"
"867","92227","2013","JOB6","no"
"867","54408","2020","JOB6","no"
"868","159831","2017","JOB4_10","yes"
"868","427230","2014","JOB8","no"
"869","336477","2015","JOB3_4","no"
"869","131399","2022","JOB4_7","no"
"870","337565","2010","JOB5_5","no"
"870","179431","2017","JOB6_10","no"
"870","168579","2015","JOB5_5","no"
"871","322827","2018","JOB2_11","yes"
"871","259453","2022","JOB8_18","no"
"871","361768","2019","JOB5_8","no"
"871","114375","2016","JOB7_11","no"
"872","119563","2012","JOB4_7","no"
"872","338619","2013","JOB6_10","no"
"873","50321","2017","JOB6_7","no"
"873","363637","2017","JOB4_9","no"
"873","304070","2019","JOB3_10","no"
"873","365153","2014","JOB1_7","no"
"873","212819","2013","JOB5_6","no"
"874","87905","2019","JOB6_18","no"
"874","221607","2020","JOB6_18","no"
"874","259453","2022","JOB7_17","no"
"875","433727","2019","JOB2_4","no"
"875","168579","2013","JOB3_2","no"
"875","217410","2022","JOB3_2","no"
"875","412656","2011","JOB3_2","no"
"876","225547","2021","JOB6_8","no"
"876","427216","2016","JOB1","no"
"876","235902","2022","JOB6_8","no"
"877","217410","2020","JOB4_3","yes"
"877","371240","2012","JOB8_3","no"
"878","304278","2022","JOB8_12","yes"
"879","410535","2020","JOB6_12","no"
"879","51958","2014","JOB1_3","no"
"879","362531","2021","JOB6_12","no"
"879","436760","2014","JOB3_6","no"
"879","316141","2015","JOB7","no"
"880","132122","2018","JOB7_1","no"
"880","260292","2012","JOB6_5","no"
"880","183022","2015","JOB1_5","no"
"880","404614","2019","JOB2_9","no"
"881","282996","2013","JOB1_3","no"
"881","259453","2011","JOB8_4","no"
"881","366862","2013","JOB8_4","no"
"881","56397","2015","JOB2_5","no"
"882","131643","2013","JOB3_15","no"
"882","74787","2021","JOB2_11","no"
"883","343479","2016","JOB7_6","no"
"883","355730","2014","JOB7_6","no"
"883","382627","2019","JOB7_6","no"
"884","352904","2022","JOB1","yes"
"884","335565","2019","JOB1","no"
"885","194827","2010","JOB6_16","no"
"886","363920","2011","JOB5_18","no"
"886","377743","2022","JOB7_13","no"
"887","63674","2014","JOB5_11","no"
"887","335565","2017","JOB3_1","no"
"887","99159","2016","JOB1_11","no"
"887","222434","2011","JOB2","no"
"887","372521","2011","JOB7_12","no"
"888","193028","2010","JOB4_4","no"
"888","58546","2010","JOB8_11","no"
"888","268672","2014","JOB6_15","no"
"889","326892","2019","JOB4_3","no"
"889","386490","2011","JOB1_10","no"
"889","411771","2016","JOB2_4","no"
"890","149477","2021","JOB5_17","no"
"890","418636","2019","JOB6_6","no"
"890","355730","2019","JOB4_14","no"
"891","386631","2017","JOB6_17","no"
"891","382473","2022","JOB5_12","no"
"891","114224","2012","JOB8_12","no"
"891","430667","2013","JOB6_17","no"
"892","335565","2010","JOB5_6","no"
"892","146555","2015","JOB6_7","no"
"892","388866","2014","JOB2_16","no"
"892","390205","2020","JOB5_6","no"
"892","386631","2012","JOB8_8","no"
"893","124198","2021","JOB2_12","no"
"893","208127","2014","JOB7_2","no"
"894","132122","2016","JOB3_11","no"
"895","221203","2016","JOB6_4","no"
"895","113165","2010","JOB4_3","no"
"895","103153","2015","JOB2_4","no"
"896","153210","2011","JOB6_6","no"
"896","337862","2017","JOB4_14","no"
"896","295875","2021","JOB2_13","no"
"896","188729","2016","JOB7_8","no"
"897","62125","2021","JOB5_10","no"
"897","169640","2018","JOB2_15","no"
"898","352612","2011","JOB5_14","no"
"898","199474","2016","JOB1_17","no"
"898","205956","2016","JOB2_14","no"
"898","179914","2018","JOB8_15","no"
"898","205956","2015","JOB4_18","no"
"899","257437","2021","JOB8_13","yes"
"900","362644","2010","JOB3_11","no"
"900","336477","2021","JOB3_11","no"
"900","50321","2018","JOB1_5","no"
"900","438427","2013","JOB2_9","no"
"901","58546","2010","JOB6_17","no"
"902","74618","2017","JOB4_12","no"
"902","225547","2017","JOB2_15","no"
"902","175522","2014","JOB7_6","no"
"902","85953","2011","JOB8_6","no"
"903","68586","2014","JOB5_7","no"
"903","92389","2017","JOB7_5","no"
"904","135855","2013","JOB7","no"
"904","257277","2022","JOB8_4","no"
"905","355977","2019","JOB2_16","yes"
"906","388870","2021","JOB5_17","no"
"906","278290","2013","JOB2_13","no"
"907","355730","2017","JOB3_10","no"
"907","156520","2010","JOB3_10","no"
"907","433117","2013","JOB4_9","no"
"907","428704","2015","JOB1_7","no"
"907","212328","2016","JOB5_6","no"
"908","406105","2020","JOB8_3","no"
"908","248138","2018","JOB3_2","no"
"909","111500","2013","JOB6_17","no"
"910","68668","2021","JOB6_9","no"
"911","260356","2013","JOB4_3","no"
"911","156557","2022","JOB1_10","no"
"911","156557","2014","JOB2_4","no"
"911","193510","2011","JOB4_3","no"
"911","348052","2015","JOB4_3","no"
"912","71096","2010","JOB3_10","yes"
"912","62263","2018","JOB2_16","no"
"912","89615","2014","JOB2_16","no"
"912","355730","2017","JOB1_7","no"
"912","338619","2021","JOB1_7","no"
"913","370543","2017","JOB5_14","no"
"914","150678","2018","JOB2_4","no"
"914","47903","2019","JOB5_7","no"
"914","56101","2020","JOB2_4","no"
"914","165361","2020","JOB7_5","no"
"915","336232","2021","JOB1_9","no"
"915","57632","2019","JOB2_6","no"
"915","362531","2021","JOB3_4","no"
"916","63674","2020","JOB6_8","no"
"916","40048","2013","JOB4","no"
"917","183022","2020","JOB6_18","no"
"917","94287","2021","JOB3_17","no"
"918","260356","2013","JOB7_10","no"
"918","128188","2013","JOB8_5","no"
"918","55490","2018","JOB8_5","no"
"919","235889","2012","JOB1_17","no"
"919","94600","2017","JOB2_14","no"
"919","255801","2022","JOB3_16","no"
"920","156557","2018","JOB3_17","yes"
"920","92970","2011","JOB3_17","no"
"920","441652","2019","JOB6_18","no"
"920","362531","2010","JOB8_2","no"
"921","317813","2012","JOB6_12","yes"
"921","330609","2017","JOB6_12","no"
"921","217410","2020","JOB8_4","no"
"921","427230","2014","JOB6_12","no"
"922","140396","2015","JOB5_7","no"
"923","62183","2020","JOB7_9","yes"
"923","212615","2017","JOB7_9","no"
"923","311687","2022","JOB1_17","no"
"923","51269","2012","JOB3_16","no"
"923","438427","2012","JOB8_15","no"
"924","275731","2022","JOB5_7","no"
"924","251170","2013","JOB2_4","no"
"924","187295","2011","JOB3_2","no"
"924","321016","2013","JOB7_5","no"
"925","123590","2019","JOB4_9","no"
"925","388519","2015","JOB5_6","no"
"926","238462","2019","JOB7_3","yes"
"926","193028","2019","JOB6_15","no"
"926","260892","2019","JOB1_1","no"
"926","411175","2014","JOB1_1","no"
"927","445354","2020","JOB6_6","no"
"927","311687","2021","JOB1_18","no"
"927","220472","2019","JOB5_17","no"
"927","322827","2016","JOB1_18","no"
"928","356162","2012","JOB8_1","no"
"928","388317","2010","JOB4_1","no"
"928","165361","2012","JOB6_1","no"
"928","398236","2015","JOB6_1","no"
"928","376492","2010","JOB6_1","no"
"929","223998","2013","JOB6_13","no"
"930","199748","2011","JOB6_8","no"
"930","372438","2014","JOB6_8","no"
"930","132122","2020","JOB7_4","no"
"931","68586","2012","JOB1_5","no"
"931","257437","2010","JOB7_1","no"
"932","384104","2013","JOB7_9","no"
"932","371437","2022","JOB4_18","no"
"932","420697","2022","JOB1_17","no"
"933","56101","2013","JOB1_12","yes"
"933","359225","2018","JOB2_15","no"
"933","337565","2018","JOB4_12","no"
"933","124194","2013","JOB5_10","no"
"933","56397","2010","JOB5_10","no"
"934","119563","2021","JOB7_7","no"
"934","199474","2015","JOB7_7","no"
"935","269261","2014","JOB8","yes"
"936","168629","2015","JOB8_2","no"
"937","175429","2016","JOB5","yes"
"938","228851","2015","JOB6_12","no"
"938","203459","2011","JOB1_3","no"
"939","430600","2012","JOB7_2","no"
"939","295476","2022","JOB5_9","no"
"940","100733","2015","JOB4_4","yes"
"940","388870","2012","JOB5_1","no"
"940","352465","2020","JOB6_15","no"
"940","292346","2021","JOB7_3","no"
"941","212615","2016","JOB2","no"
"941","281573","2020","JOB6","no"
"941","436760","2013","JOB5_11","no"
"941","338023","2019","JOB2","no"
"942","69884","2014","JOB4_16","no"
"942","260292","2018","JOB4_16","no"
"942","343479","2011","JOB8_12","no"
"942","390205","2019","JOB2_7","no"
"942","81856","2019","JOB8_12","no"
"943","409629","2015","JOB7_15","yes"
"944","341531","2015","JOB3_6","no"
"945","164156","2010","JOB4_1","no"
"945","352465","2018","JOB8_1","no"
"945","364450","2011","JOB6_1","no"
"946","255853","2021","JOB1_17","no"
"947","224783","2017","JOB7_18","no"
"947","203345","2020","JOB5_12","no"
"947","444825","2018","JOB8_12","no"
"948","336739","2021","JOB7_12","yes"
"948","389553","2019","JOB4_10","no"
"948","123229","2020","JOB7_12","no"
"948","336731","2012","JOB8","no"
"949","338663","2018","JOB8_6","no"
"949","268672","2011","JOB3_13","no"
"950","449390","2011","JOB4_8","no"
"950","141123","2015","JOB5_9","no"
"950","413639","2016","JOB1_6","no"
"950","161723","2015","JOB1_6","no"
"951","256030","2010","JOB8_17","no"
"952","221568","2017","JOB5_14","no"
"952","421813","2016","JOB2_14","no"
"953","327575","2019","JOB4_3","no"
"953","321016","2020","JOB3_2","no"
"954","222096","2022","JOB1_3","no"
"955","372438","2020","JOB1_12","yes"
"955","69884","2014","JOB3_13","no"
"955","375436","2012","JOB1_12","no"
"955","372521","2016","JOB2_15","no"
"956","199748","2019","JOB5_18","no"
"956","404614","2010","JOB2_17","no"
"957","410535","2019","JOB8_2","no"
"958","51958","2015","JOB8_4","yes"
"958","281573","2012","JOB6_12","no"
"958","101783","2013","JOB4_5","no"
"959","337862","2022","JOB7_11","no"
"959","289110","2014","JOB2_11","no"
"959","165361","2010","JOB8_18","no"
"960","166956","2022","JOB8_3","yes"
"960","80884","2013","JOB6_4","no"
"960","190177","2021","JOB4_3","no"
"960","63674","2010","JOB1_10","no"
"960","178917","2016","JOB6_4","no"
"961","123590","2013","JOB6_17","no"
"962","250339","2016","JOB4_2","no"
"962","187295","2019","JOB5_2","no"
"962","304278","2021","JOB4_2","no"
"962","159585","2011","JOB2_3","no"
"963","220702","2017","JOB8_14","no"
"963","189086","2014","JOB2_17","no"
"964","110306","2010","JOB4_12","no"
"965","388866","2015","JOB3_12","no"
"965","421813","2020","JOB2_13","no"
"965","56101","2016","JOB6_6","no"
"965","400842","2021","JOB8_16","no"
"966","191908","2016","JOB4_3","no"
"966","130288","2010","JOB3_2","no"
"966","399144","2012","JOB2_4","no"
"966","143059","2017","JOB4_3","no"
"966","347386","2022","JOB1_10","no"
"967","408236","2022","JOB4_9","no"
"967","391611","2012","JOB6_7","no"
"967","62961","2022","JOB1_7","no"
"967","314066","2012","JOB2_16","no"
"968","63674","2011","JOB5_5","yes"
"968","363920","2018","JOB5_5","no"
"968","351161","2016","JOB2_6","no"
"968","60316","2011","JOB7_10","no"
"969","255853","2012","JOB6_18","no"
"970","449390","2015","JOB2_1","no"
"970","428901","2022","JOB5_1","no"
"970","359225","2022","JOB7_3","no"
"970","373752","2018","JOB6_15","no"
"971","296048","2011","JOB3_9","no"
"972","189086","2018","JOB8_9","no"
"972","55167","2022","JOB6_3","no"
"972","165847","2022","JOB5_9","no"
"973","142735","2016","JOB4_3","no"
"973","94600","2019","JOB2_4","no"
